gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2432619709	e3ce628e-9683-4af7-b7a9-47eef785d3bb	ca273799-0b4c-49aa-b194-afde4a5ed389	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ			present		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-43.2	170.2							2019-01-18T00:00:00Z	18	1	2019	2479593	2479593	HUMAN_OBSERVATION				questagame-228543			CC_BY_NC_4_0		Surfap|questagame.com			2019-12-21T16:06:07.530Z	StillImage	
2432617653	e3ce628e-9683-4af7-b7a9-47eef785d3bb	c9fe3def-e8ca-42d9-85d7-a916dfbb3e0f	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ			present		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-45.4	167.6							2018-12-18T00:00:00Z	18	12	2018	2479593	2479593	HUMAN_OBSERVATION				questagame-216871			CC_BY_NC_4_0		Averil|questagame.com			2019-12-21T16:06:07.481Z	StillImage	
2432603491	e3ce628e-9683-4af7-b7a9-47eef785d3bb	500bf3dd-b6ee-461f-ab58-ecd040652ca8	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ			present		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-44.8	168.0							2019-01-01T00:00:00Z	1	1	2019	2479593	2479593	HUMAN_OBSERVATION				questagame-222582			CC_BY_NC_4_0		Aksmithals|questagame.com			2019-12-21T16:06:06.345Z	StillImage	
2429553067	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34231306	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.660462	169.958379	700.0						1987-04-18T12:58:00Z	18	4	1987	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	34231306			2019-10-12T02:57:12Z	CC_BY_NC_4_0	John Barkla	John Barkla			2020-01-07T18:26:50.005Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429551914	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34230917	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Otago			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.655329	168.412559	244.0						2002-02-13T12:55:00Z	13	2	2002	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	34230917			2019-10-12T02:45:37Z	CC_BY_NC_4_0	John Barkla	John Barkla			2020-01-07T18:25:42.206Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429472291	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34066529	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.769574	168.002645	180.0						2019-06-13T08:29:00Z	13	6	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	34066529			2019-10-08T14:27:09Z	CC_BY_NC_4_0	Tan Kok Hui	Tan Kok Hui			2020-01-07T18:26:37.612Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429387921	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33907064	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.764244	167.99548							2010-11-10T10:55:00Z	10	11	2010	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	33907064			2019-10-05T19:12:40Z	CC_BY_NC_4_0	Seig	Seig			2020-01-07T18:26:01.661Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429361764	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33815141	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Nelson			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.337455	172.87027	22.0						2019-10-04T10:20:00Z	4	10	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	33815141			2019-10-03T21:22:28Z	CC_BY_NC_4_0	dannyp	dannyp			2020-01-07T18:25:20.906Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2429295232	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33573271	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.274692	171.645689							2019-08-18T15:15:00Z	18	8	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	33573271			2019-09-29T03:58:09Z	CC_BY_NC_4_0	benackerley	benackerley			2020-01-07T18:25:34.789Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2429267181	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33470458	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.925445	171.579643	7813.0						2018-10-04T14:11:00Z	4	10	2018	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	33470458			2019-09-27T08:02:48Z	CC_BY_NC_4_0	benackerley	benackerley			2020-01-07T18:26:02.392Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429222129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29570136	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.764927	167.989517							2013-12-25T10:31:28Z	25	12	2013	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	29570136			2019-07-26T13:12:28Z	CC_BY_NC_4_0	Tim	Tim			2020-01-07T18:25:26.812Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429194320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19080091	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.765099	167.989731	27285.0						2018-12-13T17:12:19Z	13	12	2018	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	19080091			2018-12-18T04:26:47Z	CC_BY_NC_4_0	Tim	Tim			2020-01-07T18:25:27.014Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429194319	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19079967	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.81683	168.067154	27253.0						2018-12-13T16:54:42Z	13	12	2018	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	19079967			2018-12-18T04:18:52Z	CC_BY_NC_4_0	Tim	Tim			2020-01-07T18:25:18.291Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423198339	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33233099	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.151914	172.190464	4.0						2019-09-12T00:00:00Z	12	9	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	33233099			2019-09-23T01:03:20Z	CC_BY_NC_4_0	r_nichol	r_nichol			2020-01-07T18:26:03.740Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423197574	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33232763	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.50807	172.028009	488.0						2019-09-11T09:15:00Z	11	9	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	33232763			2019-09-23T00:58:12Z	CC_BY_NC_4_0	r_nichol	r_nichol			2020-01-07T18:25:47.244Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423164452	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33095534	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.65651	167.977486	6284.0						2019-05-13T13:33:14Z	13	5	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	33095534			2019-09-20T21:42:16Z	CC_BY_NC_4_0	garygoldfinger	garygoldfinger			2020-01-07T18:26:48.910Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423140584	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32990796	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.801242	168.021361	8.0						2019-09-04T08:44:06Z	4	9	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	32990796			2019-09-19T02:55:08Z	CC_BY_NC_4_0	Cooper Storey	Cooper Storey			2020-01-07T18:26:52.774Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423136690	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32982831	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Otago			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-45.004414	168.619553	6.0						2019-09-08T12:37:46Z	8	9	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	32982831			2019-09-18T23:30:06Z	CC_BY_NC_4_0	naturehari	naturehari			2020-01-07T18:27:09.439Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423136063	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32974667	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Nelson			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.613462	172.910583	5.0						2019-09-19T08:50:51Z	19	9	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	32974667			2019-09-18T21:01:37Z	CC_BY_NC_4_0	dannyp	dannyp			2020-01-07T18:26:37.856Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2423022762	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32544706	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Otago			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-45.096543	168.646024	83925.0						2019-01-31T01:44:35Z	31	1	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	32544706			2019-09-11T19:28:53Z	CC_BY_NC_4_0	peterd37	peterd37			2020-01-07T18:26:54.529Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2417905338	962f59bc-f762-11e1-a439-00145eb45e9a	DSS00439000001BJ	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis	Gould, 1856						75642970-f855-11dd-8235-b8a03c50a862	0.0	0.0		0.01					1899-12-30T00:00:00Z	30	12	1899	2479593	2479593	PRESERVED_SPECIMEN			"[""MNHNL101""]"	"[""""]"	Jean-Michel Guinet		CC0_1_0		?			2020-01-09T09:06:42.453Z		ZERO_COORDINATE
2397692551	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32034270	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.801121	168.021484							2009-11-15T09:17:00Z	15	11	2009	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	32034270			2019-09-03T03:36:44Z	CC_BY_NC_4_0	jcharmon	jcharmon			2020-01-07T18:25:26.026Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2397686853	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32035959	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Nelson			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.609845	172.888947	5.0						2019-09-03T06:37:41Z	3	9	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	32035959			2019-09-03T04:21:29Z	CC_BY_NC_4_0	nfl680	nfl680			2020-01-07T18:25:37.136Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2397655847	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31898550	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.663611	170.174722							2019-04-20T17:18:00Z	20	4	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	31898550			2019-09-01T04:51:30Z	CC_BY_NC_4_0	Jane Gosden	Jane Gosden			2020-01-07T18:25:19.783Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2397655009	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31896016	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.898489	171.558672	15.0						2017-10-24T15:06:00Z	24	10	2017	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	31896016			2019-09-01T03:46:12Z	CC_BY_NC_4_0	Jane Gosden	Jane Gosden			2020-01-07T18:25:34.002Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2397596237	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31656139	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.274095	171.642975	30.0						2019-08-28T15:46:26Z	28	8	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	31656139			2019-08-28T06:08:39Z	CC_BY_NC_4_0	Nathan Odgers	Nathan Odgers			2020-01-07T18:25:33.430Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2397530307	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31389804	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-45.523888	167.274445							2019-08-24T08:24:47Z	24	8	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	31389804				CC_BY_NC_4_0	robin-peters	robin-peters			2020-01-07T18:26:08.925Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2366083964	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31047853	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.672825	167.927662	488.0						2008-12-17T15:51:00Z	17	12	2008	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	31047853			2019-08-18T12:08:31Z	CC_BY_NC_4_0	Annika T	Annika T			2020-01-07T18:25:53.207Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2366080978	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31047860	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.672825	167.927662	488.0						2008-12-17T16:39:00Z	17	12	2008	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	31047860			2019-08-18T12:08:35Z	CC_BY_NC_4_0	Annika T	Annika T			2020-01-07T18:26:46.117Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2366080212	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31040410	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.252189	172.126369	10.0						2019-08-18T13:27:42Z	18	8	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	31040410			2019-08-19T10:35:36Z	CC_BY_NC_4_0	Brett Sandford	Brett Sandford			2020-01-07T18:26:45.617Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2350350098	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30530037	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Southland			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-44.80918	168.105406	9.0						2010-01-14T12:20:00Z	14	1	2010	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	30530037			2019-08-10T10:21:30Z	CC_BY_NC_4_0	Thomas Hovmøller	Thomas Hovmøller			2020-01-07T18:26:47.849Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2350348158	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30530042	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.88814	171.556339	27.0						2010-01-17T09:16:00Z	17	1	2010	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	30530042			2019-08-10T10:21:31Z	CC_BY_NC_4_0	Thomas Hovmøller	Thomas Hovmøller			2020-01-07T18:26:05.434Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2331923356	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30279466	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Nelson			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-40.854703	172.899628	10.0						2019-08-06T12:19:20Z	6	8	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	30279466			2019-08-06T00:24:46Z	CC_BY_NC_4_0	David Thode	David Thode			2020-01-07T18:25:30.652Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311428556	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29998917	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Nelson			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.188243	172.904629	103.0						2019-08-02T07:41:48Z	2	8	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	29998917			2019-08-01T19:47:50Z	CC_BY_NC_4_0	cushlamoir	cushlamoir			2020-01-07T18:25:24.596Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311419350	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29957911	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		West Coast			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-42.88821	171.55628	25.0						2013-02-14T06:58:00Z	14	2	2013	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	29957911			2019-08-01T02:56:41Z	CC_BY_NC_4_0	ray_turnbull	ray_turnbull			2020-01-07T18:26:44.557Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2311397573	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29877401	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Nelson			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-41.628202	172.68499	6.0						2019-07-23T08:36:00Z	23	7	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	29877401			2019-07-30T21:18:46Z	CC_BY_NC_4_0	Forestry Contractors	Forestry Contractors			2020-01-07T18:26:53.735Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311350151	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29694872	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ		Canterbury			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-43.368913	171.756598	8.0						2019-07-28T20:20:00Z	28	7	2019	2479593	2479593	HUMAN_OBSERVATION	iNaturalist	Observations	29694872			2019-07-28T08:34:05Z	CC_BY_NC_4_0	Joe Potter Butler	Joe Potter Butler			2020-01-07T18:25:42.972Z	Sound	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2310687394	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MK262311	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	New Zealand:Tasman, South Island, Nelson Lakes				ada9d123-ddb4-467d-8891-806ea8d94230	-41.87	172.82							1997-01-01T00:00:00Z	1	1	1997	2479593	2479593	PRESERVED_SPECIMEN					Ian Jamieson		CC_BY_4_0		Ian Jamieson			2019-11-13T19:38:10.339Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2310212098	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MK262156	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	New Zealand:Tasman, South Island, Nelson Lakes				ada9d123-ddb4-467d-8891-806ea8d94230	-41.87	172.82							1997-01-01T00:00:00Z	1	1	1997	2479593	2479593	PRESERVED_SPECIMEN					Ian Jamieson		CC_BY_4_0		Ian Jamieson			2019-11-13T19:38:13.662Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2310209825	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MK262616	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	New Zealand:Tasman, South Island, Nelson Lakes				ada9d123-ddb4-467d-8891-806ea8d94230	-41.87	172.82							1997-01-01T00:00:00Z	1	1	1997	2479593	2479593	PRESERVED_SPECIMEN					Ian Jamieson		CC_BY_4_0		Ian Jamieson			2019-11-13T19:38:12.037Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2309857576	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MK262113	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	New Zealand:Tasman, South Island, Nelson Lakes				ada9d123-ddb4-467d-8891-806ea8d94230	-41.87	172.82							1997-01-01T00:00:00Z	1	1	1997	2479593	2479593	PRESERVED_SPECIMEN					Ian Jamieson		CC_BY_4_0		Ian Jamieson			2019-11-13T19:38:13.046Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2309580470	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MK262518	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	New Zealand:Tasman, South Island, Nelson Lakes				ada9d123-ddb4-467d-8891-806ea8d94230	-41.87	172.82							1997-01-01T00:00:00Z	1	1	1997	2479593	2479593	PRESERVED_SPECIMEN					Ian Jamieson		CC_BY_4_0		Ian Jamieson			2019-11-13T19:38:20.308Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
